exemptn_no,mfr_no,mfr_name,report_id,date_of_event,mfr_aware_date,event_type,dev_prob_cd,report_year,report_qtr,initial_report_flag,dev_id,product_code,brand_name,model_no,catalog_no,impl_avail_for_eval,impl_ret_to_mfr
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62805,,12/09/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62812,,12/08/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62813,,12/08/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62814,,12/08/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62816,,12/08/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62818,,12/08/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62820,,12/08/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62821,,12/08/1999,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62822,,12/08/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62823,,12/08/1999,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62826,,12/08/1999,IN,1217;1477,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62827,,12/08/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62829,,12/08/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62830,,12/08/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62833,,12/08/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62835,,12/08/1999,IN,1217;2412,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62842,,12/09/1999,IN,1217;2409,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62843,,12/09/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62856,,12/09/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62860,,12/09/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62863,,12/09/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62864,,12/10/1999,IN,1217;2409,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62867,,12/10/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62868,,12/10/1999,IN,1217;2203,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62870,,12/10/1999,IN,1217;2412,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62871,,12/10/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62876,,12/10/1999,IN,1217;2203,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62880,,12/15/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62882,,12/12/1999,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62884,,12/12/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62885,,12/12/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62893,,12/12/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62895,,12/16/1999,IN,1217;2409,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62900,,12/12/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62905,,12/12/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62907,,12/12/1999,IN,1217;2203,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62908,,12/12/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62914,,12/15/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62925,,12/15/1999,IN,1217;1583,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62929,,12/15/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62933,,12/15/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62944,,12/16/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62946,,12/23/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62947,,12/11/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62950,,12/23/1999,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62957,,12/15/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62958,,12/15/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62959,,12/23/1999,IN,1217;2203;2379,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62966,,12/15/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62975,,12/23/1999,IN,1526,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62976,,12/24/1999,IN,1217;2412,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62979,,12/15/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62980,,12/15/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62983,,12/15/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62985,,12/15/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62989,,12/15/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62990,,12/15/1999,IN,1217;2203,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62995,,12/15/1999,IN,1217;2409,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62997,,12/15/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62998,,12/17/1999,IN,1217;2379,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",62999,,12/17/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63003,,12/17/1999,IN,1217;2203,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63004,,12/17/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63012,,12/24/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63016,,12/19/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63017,,12/24/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63021,,12/10/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63026,,12/18/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63035,,12/31/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63043,,12/18/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63056,,12/18/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63062,,12/19/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63065,,12/19/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63066,,12/19/1999,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63067,,12/18/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63069,,12/18/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63072,,12/18/1999,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63075,,12/17/1999,IN,1217;2409,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63076,,12/18/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63089,,12/22/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63090,,12/22/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63091,,12/22/1999,IN,1217;1583,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63107,,12/23/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63108,,12/23/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63114,,12/23/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63125,,12/23/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63126,,12/23/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63128,,12/23/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63132,,12/24/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63138,,12/24/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63140,,12/24/1999,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63144,,12/29/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63148,,12/22/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63149,,01/02/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63152,,12/29/1999,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63155,,01/02/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63156,,12/19/1999,IN,1217;2379,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63157,,12/22/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63158,,12/22/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63159,,12/22/1999,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63168,,12/22/1999,IN,1217;1583,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63177,,12/29/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63185,,12/31/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63192,,12/31/1999,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63196,,12/29/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63200,,12/29/1999,IN,1250;1526;1529,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63204,,12/29/1999,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63206,,12/31/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63212,,12/31/1999,IN,1217;1583;2379,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63214,,12/31/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63217,,12/29/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63218,,12/29/1999,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63221,,12/29/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63223,,12/29/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63226,,01/10/2000,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63235,,01/03/2000,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63236,,01/10/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63239,,12/31/1999,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63245,,01/01/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63250,,01/01/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63252,,01/01/2000,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63261,,01/03/2000,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63263,,01/03/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63279,,01/03/2000,IN,1217;2204,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63285,,01/02/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63286,,01/03/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63290,,01/03/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63291,,01/03/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63292,,01/03/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63296,,01/13/2000,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63297,,01/13/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63302,,01/07/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63303,,01/07/2000,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63304,,01/07/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63314,,01/07/2000,IN,1217,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63316,,01/06/2000,IN,1217;2203,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63318,,01/06/2000,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63319,,01/06/2000,IN,1217;2203,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
1997037,2183959,"AMERICAN MEDICAL SYSTEMS, INC.",63323,,01/06/2000,IN,1217;1250,1999,4,I,AUS,EZY,AMS SPHINCTER 800 URINARY PROSTHESIS,AUS,,,
